model_id,prompt_uid,trajectory_type,layer_index,delta_true,delta_hat_unit,delta_hat_ols,err_unit,err_ols,abs_err_unit,abs_err_ols,competitor_switch
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,5,-1.3271484375,-1.858154296875,0.47172489733242373,-0.531005859375,1.7988733348324237,0.531005859375,1.7988733348324237,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,6,-0.847412109375,-2.093505859375,0.507962471085884,-1.24609375,1.355374580460884,1.24609375,1.355374580460884,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,7,-1.2158203125,-1.61376953125,0.4263056860152378,-0.39794921875,1.6421259985152377,0.39794921875,1.6421259985152377,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,8,-3.0185546875,-2.7578125,0.36808244681469654,0.2607421875,3.3866371343146966,0.2607421875,3.3866371343146966,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,9,-2.1298828125,-4.560546875,0.1995136276612645,-2.4306640625,2.3293964401612643,2.4306640625,2.3293964401612643,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,10,-2.1953125,-4.9345703125,0.23682978671849425,-2.7392578125,2.432142286718494,2.7392578125,2.432142286718494,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,11,-1.5986328125,-6.1328125,0.08590528266130976,-4.5341796875,1.6845380951613098,4.5341796875,1.6845380951613098,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,12,0.98828125,-5.9033203125,0.08675585074762543,-6.8916015625,-0.9015253992523746,6.8916015625,0.9015253992523746,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,13,0.03125,-3.408203125,0.5877500917714875,-3.439453125,0.5565000917714875,3.439453125,0.5565000917714875,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,14,-0.1953125,-4.615234375,0.5622449397159341,-4.419921875,0.7575574397159341,4.419921875,0.7575574397159341,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,15,-0.88671875,-4.841796875,0.8296765503485859,-3.955078125,1.716395300348586,3.955078125,1.716395300348586,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,16,0.41015625,-5.533203125,0.8184680080077409,-5.943359375,0.4083117580077409,5.943359375,0.4083117580077409,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,17,0.78125,-5.228515625,0.9464774049843029,-6.009765625,0.16522740498430288,6.009765625,0.16522740498430288,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,18,0.623046875,-4.857421875,1.0600678349990837,-5.48046875,0.43702095999908375,5.48046875,0.43702095999908375,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,19,1.40234375,-5.400390625,0.9574000365733099,-6.802734375,-0.44494371342669015,6.802734375,0.44494371342669015,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,20,-0.3984375,-5.931640625,0.841187179388914,-5.533203125,1.239624679388914,5.533203125,1.239624679388914,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,21,-2.8671875,-7.732421875,0.7082564234387135,-4.865234375,3.5754439234387134,4.865234375,3.5754439234387134,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,22,-0.078125,-11.455078125,0.5496436074032154,-11.376953125,0.6277686074032154,11.376953125,0.6277686074032154,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,23,-3.0234375,-8.666015625,1.0500603467170284,-5.642578125,4.073497846717029,5.642578125,4.073497846717029,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,24,-3.03125,-11.611328125,1.0971146605579283,-8.580078125,4.128364660557928,8.580078125,4.128364660557928,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,25,-0.71875,-12.119140625,1.5914941943223075,-11.400390625,2.3102441943223075,11.400390625,2.3102441943223075,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,26,-0.4140625,-9.806640625,1.817928278327643,-9.392578125,2.231990778327643,9.392578125,2.231990778327643,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10699,unstable_wrong,27,0.61328125,-9.501953125,2.0185194242352966,-10.115234375,1.4052381742352966,10.115234375,1.4052381742352966,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,0,-2.5576171875,-2.5576171875,-2.5576171875,0.0,0.0,0.0,0.0,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,1,-2.74951171875,-5.61553955078125,-2.5853090544732305,-2.86602783203125,0.16420266427676955,2.86602783203125,0.16420266427676955,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,2,-3.062255859375,-6.12774658203125,-2.3431727909625937,-3.06549072265625,0.7190830684124063,3.06549072265625,0.7190830684124063,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,3,-2.171875,-6.53326416015625,-2.302620627760143,-4.36138916015625,-0.1307456277601431,4.36138916015625,0.1307456277601431,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,4,-1.7900390625,-5.64288330078125,-2.291102443628418,-3.85284423828125,-0.501063381128418,3.85284423828125,0.501063381128418,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,5,-2.1959228515625,-5.26104736328125,-2.217752092722304,-3.06512451171875,-0.021829241159804003,3.06512451171875,0.021829241159804003,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,6,-0.900634765625,-5.66693115234375,-2.140728791216754,-4.76629638671875,-1.240094025591754,4.76629638671875,1.240094025591754,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,7,0.080078125,-5.28375244140625,-1.9971896531116151,-5.36383056640625,-2.077267778111615,5.36383056640625,2.077267778111615,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,8,0.728515625,-4.54205322265625,-1.7974089505231947,-5.27056884765625,-2.5259245755231947,5.27056884765625,2.5259245755231947,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,9,-1.208984375,-3.89361572265625,-1.576547595150965,-2.68463134765625,-0.3675632201509651,2.68463134765625,0.3675632201509651,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,10,0.21484375,-6.19244384765625,-1.545418527007222,-6.40728759765625,-1.760262277007222,6.40728759765625,1.760262277007222,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,11,-0.705078125,-4.76861572265625,-1.2154449299575636,-4.06353759765625,-0.5103668049575636,4.06353759765625,0.5103668049575636,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,12,-1.078125,-5.68853759765625,-1.2382243779297577,-4.61041259765625,-0.1600993779297577,4.61041259765625,0.1600993779297577,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,13,0.12890625,-7.93658447265625,-1.5136547682394175,-8.06549072265625,-1.6425610182394175,8.06549072265625,1.6425610182394175,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,14,0.83203125,-6.72955322265625,-1.3343339360268733,-7.56158447265625,-2.1663651860268733,7.56158447265625,2.1663651860268733,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,15,1.1171875,-6.72564697265625,-1.3453854391356361,-7.84283447265625,-2.462572939135636,7.84283447265625,2.462572939135636,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,16,-0.4453125,-6.44049072265625,-1.2297339968598384,-5.99517822265625,-0.7844214968598384,5.99517822265625,0.7844214968598384,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,17,-1.02734375,-8.65142822265625,-1.351851818262328,-7.62408447265625,-0.32450806826232803,7.62408447265625,0.32450806826232803,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,18,-1.998046875,-9.23345947265625,-1.3914708602903,-7.23541259765625,0.6065760147096999,7.23541259765625,0.6065760147096999,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,19,-2.892578125,-10.20416259765625,-1.3724661073893492,-7.31158447265625,1.5201120176106508,7.31158447265625,1.5201120176106508,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,20,-1.84375,-11.09869384765625,-1.2354239135615204,-9.25494384765625,0.6083260864384796,9.25494384765625,0.6083260864384796,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,21,-1.74609375,-10.04986572265625,-1.2652232638400307,-8.30377197265625,0.4808704861599693,8.30377197265625,0.4808704861599693,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,22,-3.3671875,-9.95220947265625,-1.1087505280705081,-6.58502197265625,2.258436971929492,6.58502197265625,2.258436971929492,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,23,-3.8984375,-11.57330322265625,-0.6544292205028616,-7.67486572265625,3.2440082794971383,7.67486572265625,3.2440082794971383,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,24,-15.2890625,-12.10455322265625,-0.3573704868347154,3.18450927734375,14.931692013165284,3.18450927734375,14.931692013165284,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,25,-13.96875,-23.49517822265625,-0.08643126453486161,-9.52642822265625,13.88231873546514,9.52642822265625,13.88231873546514,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,26,-7.13671875,-22.17486572265625,-0.29047742305036134,-15.03814697265625,6.846241326949639,15.03814697265625,6.846241326949639,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10700,stable_wrong,27,-4.8876953125,-15.34283447265625,-0.4129703020971127,-10.45513916015625,4.474725010402887,10.45513916015625,4.474725010402887,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,0,0.3154296875,0.3154296875,0.3154296875,0.0,0.0,0.0,0.0,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,1,-0.423828125,-0.197021484375,0.6043303928501899,0.226806640625,1.0281585178501897,0.226806640625,1.0281585178501897,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,2,-1.46875,-1.396240234375,0.5332574504596315,0.072509765625,2.0020074504596312,0.072509765625,2.0020074504596312,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,3,-0.4716796875,-2.441162109375,0.5085607478986662,-1.969482421875,0.9802404353986662,1.969482421875,0.9802404353986662,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,4,-1.197265625,-1.444091796875,0.6533522116759787,-0.246826171875,1.8506178366759787,0.246826171875,1.8506178366759787,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,5,-1.1708984375,-2.169677734375,0.5012758039362887,-0.998779296875,1.6721742414362888,0.998779296875,1.6721742414362888,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,6,-0.59765625,-2.143310546875,0.5429857449769079,-1.545654296875,1.140641994976908,1.545654296875,1.140641994976908,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,7,-1.70849609375,-1.570068359375,0.5212425560034432,0.138427734375,2.2297386497534433,0.138427734375,2.2297386497534433,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,8,-2.923828125,-3.213623046875,0.3530727218171951,-0.289794921875,3.276900846817195,0.289794921875,3.276900846817195,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,9,-2.30908203125,-4.428955078125,0.246882264231861,-2.119873046875,2.555964295481861,2.119873046875,2.555964295481861,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,10,-2.046875,-4.791748046875,0.3077786378316829,-2.744873046875,2.354653637831683,2.744873046875,2.354653637831683,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,11,-1.84765625,-4.529541015625,0.4721592931168911,-2.681884765625,2.319815543116891,2.681884765625,2.319815543116891,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,12,-0.11328125,-4.330322265625,0.4991445614898411,-4.217041015625,0.6124258114898411,4.217041015625,0.6124258114898411,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,13,-0.1484375,-2.595947265625,0.8623377346912513,-2.447509765625,1.0107752346912513,2.447509765625,1.0107752346912513,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,14,-0.26953125,-3.603759765625,0.9017076750558587,-3.334228515625,1.1712389250558588,3.334228515625,1.1712389250558588,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,15,-0.32421875,-3.724853515625,1.170178351989088,-3.400634765625,1.494397101989088,3.400634765625,1.494397101989088,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,16,0.73046875,-3.779541015625,1.1813033920687195,-4.510009765625,0.4508346420687195,4.510009765625,0.4508346420687195,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,17,1.404296875,-3.556884765625,1.2660006883592212,-4.961181640625,-0.1382961866407788,4.961181640625,0.1382961866407788,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,18,0.798828125,-2.883056640625,1.4359744246039678,-3.681884765625,0.6371462996039678,3.681884765625,0.6371462996039678,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,19,3.220703125,-3.597900390625,1.264846901769136,-6.818603515625,-1.955856223230864,6.818603515625,1.955856223230864,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,20,2.24609375,-2.347900390625,1.3072316061281584,-4.593994140625,-0.9388621438718416,4.593994140625,0.9388621438718416,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,21,0.28125,-3.322509765625,1.3916064844367932,-3.603759765625,1.1103564844367932,3.603759765625,1.1103564844367932,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,22,3.671875,-6.275634765625,1.4312735370966465,-9.947509765625,-2.2406014629033537,9.947509765625,2.2406014629033537,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,23,4.515625,-5.086181640625,1.198198826702325,-9.601806640625,-3.317426173297675,9.601806640625,3.317426173297675,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,24,16.54296875,-4.242431640625,1.1349228639131566,-20.785400390625,-15.408045886086843,20.785400390625,15.408045886086843,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,25,12.26171875,5.991943359375,0.953960493651094,-6.269775390625,-11.307758256348906,6.269775390625,11.307758256348906,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,26,6.6796875,1.710693359375,0.9305779073036802,-4.968994140625,-5.749109592696319,4.968994140625,5.749109592696319,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10701,unstable_correct,27,5.33203125,-3.871337890625,1.289753200232623,-9.203369140625,-4.042278049767377,9.203369140625,4.042278049767377,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,0,-0.5009765625,-0.5009765625,-0.5009765625,0.0,0.0,0.0,0.0,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,1,0.0400390625,-1.3614501953125,-0.6465156742105822,-1.4014892578125,-0.6865547367105822,1.4014892578125,0.6865547367105822,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,2,1.36328125,-0.8204345703125,-0.4428899084499051,-2.1837158203125,-1.8061711584499052,2.1837158203125,1.8061711584499052,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,3,0.3046875,0.5028076171875,-0.2863952206242936,0.1981201171875,-0.5910827206242937,0.1981201171875,0.5910827206242937,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,4,0.9921875,-0.5557861328125,-0.29541279298205547,-1.5479736328125,-1.2876002929820554,1.5479736328125,1.2876002929820554,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,5,1.099609375,0.1317138671875,-0.03428229629449209,-0.9678955078125,-1.1338916712944922,0.9678955078125,1.1338916712944922,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,6,0.313720703125,-0.9727783203125,-0.006202795060820512,-1.2864990234375,-0.3199234981858205,1.2864990234375,0.3199234981858205,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,7,0.669921875,-1.7586669921875,0.21064368377631731,-2.4285888671875,-0.4592781912236827,2.4285888671875,0.4592781912236827,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,8,-0.9599609375,-2.2738037109375,0.17842992780151395,-1.3138427734375,1.138390865301514,1.3138427734375,1.138390865301514,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,9,-0.060546875,-3.9036865234375,-0.0120847074081398,-3.8431396484375,0.0484621675918602,3.8431396484375,0.0484621675918602,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,10,-0.01171875,-5.082763671875,0.08988661633619081,-5.071044921875,0.10160536633619081,5.071044921875,0.10160536633619081,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,11,0.462890625,-5.863037109375,0.011265865730751431,-6.325927734375,-0.45162475926924855,6.325927734375,0.45162475926924855,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,12,-0.4375,-5.888427734375,0.00982137403391855,-5.450927734375,0.44732137403391853,5.450927734375,0.44732137403391853,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,13,-0.77734375,-8.221435546875,-0.24082229805934854,-7.444091796875,0.5365214519406515,7.444091796875,0.5365214519406515,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,14,-0.6484375,-9.330810546875,-0.2911913972737106,-8.682373046875,0.3572461027262894,8.682373046875,0.3572461027262894,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,15,-0.73046875,-9.201904296875,-0.15108868243028428,-8.471435546875,0.5793800675697157,8.471435546875,0.5793800675697157,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,16,-0.06640625,-9.283935546875,-0.031950167511919675,-9.217529296875,0.034456082488080325,9.217529296875,0.034456082488080325,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,17,0.49609375,-10.045654296875,-0.05298585851046396,-10.541748046875,-0.549079608510464,10.541748046875,0.549079608510464,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,18,-0.8125,-9.483154296875,-0.0026303021113435743,-8.670654296875,0.8098696978886564,8.670654296875,0.8098696978886564,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,19,-1.48046875,-10.791748046875,-0.041219279313540066,-9.311279296875,1.43924947068646,9.311279296875,1.43924947068646,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,20,-1.17578125,-12.469482421875,-0.3121145292052534,-11.293701171875,0.8636667207947466,11.293701171875,0.8636667207947466,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,21,-0.51171875,-12.164794921875,-0.42332865166484035,-11.653076171875,0.08839009833515965,11.653076171875,0.08839009833515965,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,22,-2.3671875,-11.500732421875,-0.42432408804769906,-9.133544921875,1.942863411952301,9.133544921875,1.942863411952301,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,23,-7.9765625,-13.356201171875,-0.5286073073772309,-5.379638671875,7.447955192622769,5.379638671875,7.447955192622769,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,24,-11.84375,-18.965576171875,-1.0523816015462955,-7.121826171875,10.791368398453704,7.121826171875,10.791368398453704,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,25,-9.04296875,-22.832763671875,-0.4831582755554741,-13.789794921875,8.559810474444525,13.789794921875,8.559810474444525,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,26,-4.9140625,-22.391357421875,-0.49749789383384113,-17.477294921875,4.416564606166159,17.477294921875,4.416564606166159,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10702,stable_wrong,27,-4.5595703125,-18.762451171875,-0.6788411916639832,-14.202880859375,3.880729120836017,14.202880859375,3.880729120836017,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,0,-2.21630859375,-2.21630859375,-2.21630859375,0.0,0.0,0.0,0.0,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,1,-2.5262451171875,-5.76080322265625,-1.9343306372188338,-3.23455810546875,0.5919144799686662,3.23455810546875,0.5919144799686662,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,2,-2.90625,-6.56292724609375,-1.834273202145925,-3.65667724609375,1.071976797854075,3.65667724609375,1.071976797854075,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,3,-2.1871337890625,-6.94293212890625,-1.7922961692078465,-4.75579833984375,0.3948376198546535,4.75579833984375,0.3948376198546535,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,4,-1.95263671875,-6.22381591796875,-1.8000393714570073,-4.27117919921875,0.15259734729299268,4.27117919921875,0.15259734729299268,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,5,-2.326934814453125,-5.98931884765625,-1.7709239752653314,-3.662384033203125,0.5560108391877936,3.662384033203125,0.5560108391877936,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,6,-1.10595703125,-6.363616943359375,-1.6916154458357147,-5.257659912109375,-0.5856584145857147,5.257659912109375,0.5856584145857147,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,7,-0.162109375,-6.13970947265625,-1.5809543028497923,-5.97760009765625,-1.4188449278497923,5.97760009765625,1.4188449278497923,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,8,0.5546875,-5.19586181640625,-1.3268596265387234,-5.75054931640625,-1.8815471265387234,5.75054931640625,1.8815471265387234,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,9,-1.51171875,-4.47906494140625,-1.068300155397321,-2.96734619140625,0.44341859460267896,2.96734619140625,0.44341859460267896,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,10,-0.369140625,-6.54547119140625,-1.0128338324153192,-6.17633056640625,-0.6436932074153192,6.17633056640625,0.6436932074153192,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,11,-0.646484375,-5.40289306640625,-0.6584746421589696,-4.75640869140625,-0.011990267158969559,4.75640869140625,0.011990267158969559,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,12,-1.21484375,-5.68023681640625,-0.6281060599649686,-4.46539306640625,0.5867376900350314,4.46539306640625,0.5867376900350314,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,13,-0.203125,-8.20465087890625,-0.8803199914167641,-8.00152587890625,-0.6771949914167641,8.00152587890625,0.6771949914167641,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,14,0.32421875,-7.19293212890625,-0.7645876688300417,-7.51715087890625,-1.0888064188300417,7.51715087890625,1.0888064188300417,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,15,0.80078125,-7.62652587890625,-0.8401187101079237,-8.42730712890625,-1.6408999601079237,8.42730712890625,1.6408999601079237,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,16,-0.02734375,-7.55621337890625,-0.5871122659122385,-7.52886962890625,-0.5597685159122385,7.52886962890625,0.5597685159122385,1
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,17,-0.716796875,-8.96832275390625,-0.6949756164932668,-8.25152587890625,0.02182125850673322,8.25152587890625,0.02182125850673322,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,18,-1.212890625,-9.65777587890625,-0.7136877984394117,-8.44488525390625,0.49920282656058834,8.44488525390625,0.49920282656058834,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,19,-0.57421875,-10.15386962890625,-0.5342897705250247,-9.57965087890625,0.03992897947497531,9.57965087890625,0.03992897947497531,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,20,0.6640625,-9.51519775390625,-0.2011065779218032,-10.17926025390625,-0.8651690779218032,10.17926025390625,0.8651690779218032,0
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10703,unstable_correct,21,0.62109375,-8.27691650390625,-0.03297135599742029,-8.89801025390625,-0.6540651059974203,8.89801025390625,0.6540651059974203,0
